date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,windspeed_10m_max,windspeed_10m_mean,windgusts_10m_max,winddirection_10m_dominant,pressure_msl_mean,precipitation_sum,rain_sum,snowfall_sum,shortwave_radiation_sum,sunshine_duration,cloudcover_mean,et0_fao_evapotranspiration,blh_mean,blh_min,blh_max,dewpoint_2m_mean,dewpoint_2m_min,dewpoint_2m_max,cloudcover_low_mean,windspeed_10m_min,surface_pressure_mean
2025-08-01,21.6,13.9,17.0,91,63,82,13.5,7.9,29.9,221,1010.6,2.5,2.5,0.0,12.51,30244.59,65,2.21,340.62,90.0,1115.0,13.84,11.4,15.6,4.92,5.4,997.4
2025-08-02,22.9,13.3,18.3,94,58,80,8.7,3.6,24.5,231,1011.0,1.5,1.5,0.0,20.49,48320.2,47,3.5,364.38,35.0,1415.0,14.58,12.3,16.8,4.54,1.1,997.84
2025-08-03,19.4,15.4,17.0,98,68,86,15.5,10.7,36.0,295,1014.3,12.4,12.4,0.0,11.49,19374.05,79,1.97,440.21,55.0,975.0,14.54,12.9,15.7,36.71,4.0,1001.04
2025-08-04,20.9,12.7,16.9,91,58,76,12.6,7.7,25.2,225,1018.1,0.1,0.1,0.0,13.26,28610.4,53,2.49,447.5,65.0,1070.0,12.48,11.1,13.6,4.71,4.1,1004.78
2025-08-05,25.2,13.2,18.4,97,55,79,18.3,10.8,37.8,237,1016.7,9.1,9.1,0.0,19.32,36557.18,51,3.61,526.25,95.0,1285.0,14.33,11.4,17.8,8.62,6.5,1003.47
2025-08-06,20.1,11.9,15.9,96,47,72,17.9,12.4,41.4,280,1022.4,0.1,0.1,0.0,21.89,50400.0,12,3.66,755.62,45.0,1930.0,10.42,8.4,12.7,4.54,3.8,1008.97
2025-08-07,23.2,9.8,17.3,91,46,69,12.0,6.9,23.8,142,1021.4,0.0,0.0,0.0,23.41,50400.0,60,4.26,507.08,30.0,1400.0,10.86,8.4,13.9,0.0,2.7,1008.01
2025-08-08,26.6,13.4,19.5,86,45,68,13.8,7.7,27.7,234,1018.5,0.0,0.0,0.0,15.87,25899.43,87,3.52,398.96,50.0,1740.0,12.99,11.1,15.4,0.0,3.5,1005.25
2025-08-09,27.8,14.5,21.5,88,41,63,8.6,3.8,15.5,151,1020.8,0.0,0.0,0.0,22.64,48449.19,61,4.36,311.25,15.0,1045.0,13.57,11.9,17.0,0.0,0.8,1007.62
2025-08-10,25.6,16.8,21.1,91,41,64,20.6,11.8,45.7,306,1021.7,0.0,0.0,0.0,23.14,49424.33,27,4.83,746.25,30.0,1765.0,13.58,10.6,16.2,1.58,3.4,1008.5
2025-08-11,23.8,11.6,18.3,92,46,67,7.1,3.9,19.4,236,1025.8,0.0,0.0,0.0,23.97,50400.0,6,4.17,549.58,20.0,1590.0,11.57,10.4,13.9,4.17,1.0,1012.43
2025-08-12,26.2,11.9,19.8,93,40,65,10.9,5.8,23.0,122,1022.0,0.0,0.0,0.0,23.74,50400.0,6,4.51,388.75,15.0,1125.0,12.27,10.8,14.9,0.0,1.5,1008.75
2025-08-13,29.9,14.6,22.5,81,42,60,13.0,10.0,26.6,108,1018.5,0.0,0.0,0.0,23.44,50400.0,0,5.15,382.71,115.0,1270.0,13.98,10.9,16.6,0.0,8.1,1005.38
2025-08-14,31.2,17.6,24.6,84,40,61,12.8,8.6,24.8,96,1019.1,0.0,0.0,0.0,23.15,50400.0,0,5.17,439.58,90.0,1545.0,15.9,14.7,18.1,0.0,5.8,1006.09
2025-08-15,31.9,17.8,25.2,85,37,61,10.8,6.9,28.1,125,1019.1,0.0,0.0,0.0,22.99,50400.0,11,4.94,341.04,10.0,1160.0,16.53,14.7,19.4,0.0,0.4,1006.12
2025-08-16,27.6,19.4,23.5,80,44,63,14.8,11.4,35.6,315,1017.3,0.0,0.0,0.0,22.06,50400.0,36,5.0,818.75,15.0,2015.0,15.58,13.3,18.4,1.71,1.4,1004.3
2025-08-17,23.0,14.2,19.3,80,36,56,15.5,10.9,37.1,316,1017.2,0.0,0.0,0.0,21.36,50400.0,25,4.53,946.04,110.0,2130.0,9.67,6.7,13.9,5.88,6.1,1003.97
2025-08-18,20.9,12.2,17.3,78,49,62,13.0,6.1,26.3,5,1020.1,0.0,0.0,0.0,14.61,27518.59,62,2.93,652.5,45.0,1545.0,9.75,8.1,12.1,42.54,2.2,1006.77
2025-08-19,23.0,12.5,18.3,95,45,67,6.1,3.6,19.1,130,1016.3,0.0,0.0,0.0,17.7,41331.04,21,3.24,591.88,20.0,1715.0,11.43,10.4,12.4,20.83,0.7,1003.1
2025-08-20,27.1,12.4,20.2,92,35,61,16.8,7.8,34.2,317,1009.0,0.0,0.0,0.0,19.81,50257.44,16,4.31,766.67,35.0,2460.0,11.75,10.4,12.6,2.17,2.3,995.97
2025-08-21,22.9,13.9,18.7,76,41,56,11.8,8.4,25.9,60,1009.0,0.0,0.0,0.0,18.6,48654.54,75,3.88,695.21,100.0,1705.0,9.42,6.9,12.4,13.92,4.9,995.92
2025-08-22,20.2,14.1,17.2,69,38,52,18.6,13.9,42.5,310,1011.5,0.0,0.0,0.0,16.01,37934.56,69,3.97,1108.54,80.0,2215.0,6.87,5.3,9.1,15.88,4.7,998.25
2025-08-23,18.9,11.2,14.9,78,38,59,22.6,16.0,54.4,282,1013.4,4.3,4.3,0.0,16.53,36729.5,67,3.57,1051.67,330.0,2130.0,6.73,4.0,9.8,20.33,8.5,1000.06
2025-08-24,19.5,8.4,14.1,86,35,58,20.5,14.7,47.5,283,1018.0,0.0,0.0,0.0,18.85,49476.61,20,3.87,1072.92,225.0,2395.0,5.19,3.4,7.1,1.54,10.6,1004.5
2025-08-25,19.0,11.2,15.0,76,44,61,22.7,13.3,50.0,284,1017.4,0.0,0.0,0.0,15.66,41053.53,47,3.25,873.54,55.0,1920.0,7.25,6.3,8.5,17.46,4.2,1003.98
2025-08-26,22.4,7.9,15.3,89,37,64,13.1,5.2,30.2,273,1014.5,0.0,0.0,0.0,19.11,49108.65,19,3.41,626.46,10.0,1995.0,7.8,6.1,9.2,7.46,0.6,1001.15
2025-08-27,27.0,10.4,18.3,89,38,67,8.1,5.2,19.1,135,1012.6,0.0,0.0,0.0,19.66,43367.95,66,3.64,293.54,10.0,1475.0,11.33,8.4,14.9,0.0,0.4,999.44
2025-08-28,30.6,16.0,23.1,77,35,61,20.1,12.2,45.4,154,1007.1,0.0,0.0,0.0,19.09,47162.62,65,4.82,656.67,75.0,2230.0,14.42,11.8,17.0,0.04,7.4,994.2
2025-08-29,25.8,18.4,21.1,99,56,81,22.0,8.0,52.2,219,1004.3,1.8,1.8,0.0,14.86,39929.52,69,2.85,418.12,35.0,1575.0,17.47,15.4,19.2,12.96,1.9,991.32
2025-08-30,23.6,16.8,19.7,98,54,81,14.5,6.8,33.8,284,1007.3,5.5,5.5,0.0,13.27,28168.21,93,2.45,407.08,30.0,1150.0,16.04,13.6,17.1,25.42,1.8,994.27
2025-08-31,23.5,15.4,19.5,91,57,76,9.3,5.3,22.0,312,1012.9,0.1,0.1,0.0,16.18,43889.51,48,2.86,428.12,10.0,1295.0,14.8,13.9,16.2,5.21,0.0,999.74
2025-09-01,26.5,14.8,20.3,93,49,74,12.3,6.6,30.6,117,1010.9,0.0,0.0,0.0,16.41,42930.96,21,3.09,465.83,20.0,1625.0,15.26,13.6,17.9,11.58,1.6,997.84
2025-09-02,24.6,15.6,19.3,91,60,79,14.1,7.9,32.0,238,1009.5,1.5,1.5,0.0,14.18,37918.0,66,2.67,354.38,75.0,950.0,15.49,13.9,17.7,22.38,2.2,996.4
2025-09-03,24.1,13.4,18.8,98,48,76,9.8,5.2,19.8,159,1014.4,0.0,0.0,0.0,17.48,39600.0,54,3.26,470.0,35.0,1795.0,13.9,12.4,15.4,5.21,1.9,1001.17
2025-09-04,27.4,13.7,20.6,93,44,70,9.3,7.2,22.3,126,1015.1,0.0,0.0,0.0,19.1,45200.87,5,3.68,385.42,65.0,1430.0,14.18,12.4,15.9,0.0,3.1,1001.99
2025-09-05,24.8,15.1,20.0,86,55,71,16.2,10.9,36.7,281,1016.1,0.0,0.0,0.0,16.48,44503.67,49,3.43,564.38,60.0,1405.0,14.27,12.9,15.9,9.96,4.0,1002.98
2025-09-06,17.6,13.1,15.6,97,77,91,16.8,10.6,32.4,305,1023.3,24.0,24.0,0.0,5.58,12258.96,73,0.99,394.17,35.0,770.0,14.16,12.5,15.1,23.0,2.5,1009.86
2025-09-07,19.1,9.8,14.8,100,64,85,7.0,3.8,17.6,59,1023.2,0.9,0.9,0.0,14.26,38220.95,54,2.28,282.08,15.0,870.0,11.95,9.8,13.3,40.21,0.8,1009.73
2025-09-08,20.8,11.4,15.9,97,71,87,8.5,4.8,20.9,79,1018.3,0.3,0.3,0.0,10.95,28329.37,66,1.85,266.67,50.0,855.0,13.6,10.9,15.4,39.58,1.8,1004.95
2025-09-09,23.2,13.1,17.5,100,58,84,11.9,5.8,27.7,91,1015.1,0.0,0.0,0.0,14.74,33270.25,56,2.56,366.25,15.0,1310.0,14.42,13.1,16.1,40.21,0.7,1001.86
2025-09-10,23.9,14.8,18.8,96,59,81,16.1,10.1,30.2,125,1011.7,4.6,4.6,0.0,14.16,32400.0,84,2.74,467.08,120.0,1240.0,15.3,14.1,16.9,5.75,7.1,998.5
2025-09-11,22.8,15.6,18.6,97,48,76,18.7,12.5,36.7,228,1008.5,14.8,14.8,0.0,17.32,40591.66,49,3.16,703.12,140.0,1710.0,13.88,11.2,16.4,18.54,5.5,995.4
2025-09-12,21.9,12.9,16.8,92,49,76,16.8,7.9,36.7,230,1017.6,0.5,0.5,0.0,13.6,41638.74,35,2.5,426.25,30.0,1460.0,12.28,10.2,13.8,3.38,1.0,1004.28
2025-09-13,17.5,10.8,14.6,100,76,88,10.5,5.1,26.6,143,1021.0,0.6,0.6,0.0,10.66,34017.4,90,1.67,191.46,10.0,550.0,12.62,10.8,13.9,12.08,0.4,1007.56
2025-09-14,18.7,13.2,15.0,100,70,91,13.8,6.6,30.6,258,1014.9,1.4,1.4,0.0,6.54,9736.44,85,1.19,269.17,40.0,1070.0,13.43,11.5,14.7,40.5,1.2,1001.53
2025-09-15,21.9,10.2,16.3,93,63,80,16.7,11.8,33.5,196,1013.8,0.1,0.1,0.0,11.64,35589.33,62,2.29,450.0,90.0,940.0,12.66,8.9,16.0,14.04,4.9,1000.51
2025-09-16,19.1,14.4,16.9,84,48,65,22.0,15.4,52.9,256,1014.1,0.0,0.0,0.0,15.19,39679.5,62,3.18,963.75,305.0,1865.0,10.09,7.0,14.8,8.71,11.2,1000.88
2025-09-17,17.2,11.6,14.2,94,56,72,21.7,16.0,49.3,272,1018.9,4.3,4.3,0.0,14.26,42967.89,36,2.53,808.33,210.0,1380.0,9.19,6.8,11.0,16.04,10.1,1005.43
2025-09-18,19.2,10.6,15.2,87,69,78,14.1,9.0,34.2,229,1021.8,0.3,0.3,0.0,6.49,12941.37,74,1.39,160.0,140.0,180.0,11.38,7.5,15.1,42.5,4.9,1008.3
2025-09-19,23.8,15.7,18.9,89,56,77,12.6,8.6,30.6,264,1024.3,0.0,0.0,0.0,15.47,42693.01,22,2.72,,,,14.74,13.6,16.4,4.12,2.9,1011.03
2025-09-20,28.2,13.5,20.6,95,56,74,15.9,11.0,30.2,154,1019.4,0.0,0.0,0.0,16.03,42556.27,14,3.46,,,,15.51,12.4,19.5,0.0,5.3,1006.22
2025-09-21,27.0,16.9,21.5,84,51,69,17.7,11.2,38.9,172,1013.0,0.0,0.0,0.0,15.74,42420.16,10,3.4,,,,15.38,12.8,18.4,1.96,5.9,999.99
